"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"city_136",0.897,"Male","Has relevent experience","Part time course","Masters","STEM","6",NA,NA,"1",29,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd",NA,54,"0"
"city_71",0.884,NA,"No relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd","1",55,"0"
"city_67",0.855,"Female","No relevent experience","no_enrollment","Graduate","STEM","9",NA,"Funded Startup","2",94,"0"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","3",35,"0"
"city_21",0.624,NA,"Has relevent experience","Full time course","Graduate","STEM",NA,"50-99","Pvt Ltd","1",28,"1"
"city_103",0.92,"Male","No relevent experience","no_enrollment","High School",NA,NA,"50-99","Pvt Ltd","1",57,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts","11","50-99","Pvt Ltd",NA,28,"0"
"city_105",0.794,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","11",NA,NA,"2",41,"1"
"city_16",0.91,NA,"Has relevent experience","no_enrollment","Graduate","STEM","6","500-999","Pvt Ltd","1",21,"0"
"city_103",0.92,NA,"Has relevent experience","Full time course","Graduate","STEM","7",NA,NA,"1",3,"1"
"city_45",0.89,NA,"Has relevent experience","Part time course","Masters","STEM","8","50-99","Public Sector","2",81,"1"
"city_21",0.624,NA,"No relevent experience","no_enrollment","Graduate","STEM",NA,"<10","Pvt Ltd","1",21,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,"Public Sector",NA,18,"0"
"city_67",0.855,"Male","No relevent experience","Full time course","Graduate","STEM","7","5000-9999","Pvt Ltd","1",38,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment",NA,NA,NA,NA,NA,NA,12,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,111,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment",NA,NA,"4",NA,NA,"2",104,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","50-99",NA,"2",8,"0"
"city_116",0.743,NA,"Has relevent experience","no_enrollment","Masters","STEM","8",NA,NA,"1",44,"1"
"city_90",0.698,NA,"No relevent experience","Part time course","Graduate","STEM","7",NA,NA,"1",22,"1"
"city_21",0.624,NA,"Has relevent experience","Full time course","Masters","Other","4","10000+","Pvt Ltd","1",92,"0"
"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18",NA,"Pvt Ltd","1",37,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,"Pvt Ltd",NA,140,"0"
"city_114",0.926,NA,"Has relevent experience","no_enrollment","Graduate","Arts","10","100-500","Pvt Ltd","2",99,"0"
"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","2",NA,NA,NA,48,"1"
"city_16",0.91,"Male","No relevent experience","no_enrollment",NA,NA,"4",NA,"Pvt Ltd",NA,6,"0"
"city_97",0.925,NA,"Has relevent experience","no_enrollment","Phd","STEM","10","10000+","Pvt Ltd","1",162,"0"
"city_114",0.926,"Male","No relevent experience","Full time course","Graduate","STEM","10",NA,NA,NA,2,"0"
"city_131",0.68,NA,"No relevent experience","no_enrollment","Masters","STEM","3",NA,"Pvt Ltd",NA,51,"1"
"city_21",0.624,"Male","No relevent experience","Full time course","High School",NA,"3",NA,NA,NA,7,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","Arts","3",NA,"Pvt Ltd","1",20,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","15","5000-9999","Pvt Ltd","1",31,"0"
"city_101",0.558,"Male","No relevent experience","Part time course","High School",NA,"6",NA,NA,NA,63,"1"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,214,"1"
"city_21",0.624,NA,"No relevent experience","no_enrollment","Masters","Other",NA,NA,NA,"1",31,"0"
"city_16",0.91,"Female","No relevent experience",NA,"Graduate","STEM","4",NA,"Pvt Ltd",NA,65,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","2",14,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd",NA,16,"0"
"city_40",0.776,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","11",NA,"Pvt Ltd","2",50,"0"
"city_81",0.73,"Male","Has relevent experience","Part time course","Graduate","STEM","9","50-99","Pvt Ltd","4",89,"0"
"city_126",0.479,NA,"Has relevent experience","Part time course","Phd","STEM",NA,NA,NA,NA,40,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Early Stage Startup","1",54,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,"10000+","Pvt Ltd","4",330,"0"
"city_70",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",11,"0"
"city_100",0.887,"Male","No relevent experience","no_enrollment","Graduate","Humanities","5","<10","Pvt Ltd","2",45,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Primary School",NA,NA,"1000-4999","Pvt Ltd",NA,88,"0"
"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","<10","Pvt Ltd","1",78,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",74,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,41,"0"
"city_159",0.843,"Male","No relevent experience","Full time course","High School",NA,"1",NA,"Pvt Ltd",NA,74,"0"
"city_67",0.855,NA,"No relevent experience","no_enrollment","Masters","STEM","2","500-999","Pvt Ltd","1",21,"0"
"city_159",0.843,"Male","No relevent experience","Full time course","Graduate","STEM","3","1000-4999","Pvt Ltd",NA,20,"0"
"city_21",0.624,NA,"No relevent experience","Part time course","Masters","STEM","14",NA,NA,"1",17,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"<10","Pvt Ltd",NA,25,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",NA,NA,NA,NA,37,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","50-99","Public Sector","1",46,"0"
"city_114",0.926,NA,"Has relevent experience","no_enrollment","Phd","Humanities","1","50-99","Pvt Ltd","1",10,"0"
"city_90",0.698,"Male","No relevent experience","no_enrollment","Masters","STEM","11",NA,NA,NA,18,"0"
"city_41",0.827,NA,"Has relevent experience","no_enrollment",NA,NA,"4","50-99","Funded Startup","1",89,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,"100-500","Pvt Ltd",NA,128,"0"
"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","7",NA,NA,"2",14,"0"
"city_16",0.91,NA,"No relevent experience","no_enrollment","Masters","STEM","3","50-99","Funded Startup","1",29,"0"
"city_69",0.856,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","1000-4999","Pvt Ltd","1",45,"0"
"city_103",0.92,NA,"No relevent experience","Part time course","Graduate","STEM","2","50-99","Public Sector","2",31,"0"
"city_114",0.926,NA,"Has relevent experience","Part time course","Graduate","STEM","6","50-99","Pvt Ltd","4",80,"1"
"city_57",0.866,"Male","Has relevent experience","Part time course","Masters","STEM",NA,"<10","Pvt Ltd",NA,226,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"5000-9999","Pvt Ltd",NA,34,"0"
"city_114",0.926,"Male","Has relevent experience","Full time course","High School",NA,"7","100-500","Pvt Ltd","2",250,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","500-999","Funded Startup","1",198,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",50,"1"
"city_10",0.895,"Male","No relevent experience","no_enrollment","High School",NA,"5","50-99","NGO","2",62,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","5","50-99","Pvt Ltd",NA,135,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment",NA,NA,"5",NA,NA,"4",50,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12",NA,NA,NA,37,"0"
"city_75",0.939,"Other","No relevent experience","no_enrollment","Graduate","Other",NA,NA,NA,NA,13,"0"
"city_21",0.624,NA,"Has relevent experience",NA,"Masters","STEM","3",NA,"Early Stage Startup","2",96,"1"
"city_73",0.754,"Male","No relevent experience","Full time course","Graduate","STEM","7",NA,NA,"2",21,"1"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9",NA,"Pvt Ltd","1",35,"0"
"city_72",0.795,NA,"Has relevent experience",NA,"Graduate","STEM","16",NA,NA,NA,4,"1"
"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","20","1000-4999","Pvt Ltd","1",3,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","Humanities","5","100-500","Pvt Ltd",NA,224,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd","2",74,"0"
"city_160",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Public Sector",NA,108,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","14",NA,"NGO","2",268,"1"
"city_149",0.689,NA,"Has relevent experience",NA,"Graduate","STEM","6","50-99","Pvt Ltd","2",86,"0"
"city_104",0.924,"Female","Has relevent experience","no_enrollment","High School",NA,NA,"50-99",NA,NA,90,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","3",166,"1"
"city_16",0.91,NA,"Has relevent experience","no_enrollment","Graduate","STEM","13","<10","Pvt Ltd",NA,24,"0"
"city_21",0.624,NA,"No relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","1",5,"0"
"city_21",0.624,"Female","No relevent experience","Full time course","Graduate","STEM","5",NA,NA,NA,15,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","500-999",NA,"1",54,"0"
"city_45",0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd",NA,19,"0"
"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","2",4,"1"
"city_77",0.83,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15",NA,"Pvt Ltd","4",310,"0"
"city_36",0.893,"Male","Has relevent experience","Part time course","Graduate","STEM","11","50-99","Pvt Ltd","1",54,"0"
"city_75",0.939,"Male","No relevent experience","Full time course","Masters","STEM","4","5000-9999","Public Sector",NA,6,"0"
"city_67",0.855,"Other","No relevent experience","Part time course","Graduate","STEM",NA,NA,NA,NA,34,"1"
"city_149",0.689,"Male","No relevent experience","Part time course","High School",NA,"2",NA,NA,"1",32,"1"
"city_152",0.698,NA,"No relevent experience","Full time course","Masters","STEM","3",NA,NA,NA,157,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","2",90,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"1000-4999","Pvt Ltd","3",35,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd","2",108,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","8",NA,"Pvt Ltd","1",130,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","1000-4999","Pvt Ltd",NA,314,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8",NA,NA,"2",37,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","3",72,"0"
"city_103",0.92,NA,"No relevent experience","no_enrollment",NA,NA,"5",NA,NA,NA,12,"0"
"city_36",0.893,"Male","No relevent experience",NA,"Graduate","No Major","12","10000+","Public Sector","3",68,"0"
"city_103",0.92,NA,"No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",176,"0"
"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","4","1000-4999","Pvt Ltd","3",64,"0"
"city_142",0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","2",282,"1"
"city_45",0.89,"Male","Has relevent experience","no_enrollment","High School",NA,"9","100-500","Pvt Ltd","1",69,"0"
"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd","1",14,"1"
"city_145",0.555,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,"Pvt Ltd","1",18,"1"
"city_114",0.926,NA,"Has relevent experience",NA,NA,NA,NA,NA,NA,NA,16,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd","3",48,"0"
"city_90",0.698,NA,"No relevent experience","Full time course","Masters","STEM",NA,"50-99","NGO",NA,29,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,86,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99",NA,"1",53,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","15",NA,NA,NA,42,"1"
"city_100",0.887,"Male","No relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd","1",64,"0"
"city_160",0.92,"Male","No relevent experience","no_enrollment","Masters","STEM","9","50-99","Public Sector",NA,26,"1"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","1","<10","Early Stage Startup","1",38,"1"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd",NA,37,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Public Sector","2",9,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd",NA,37,"1"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","500-999",NA,"1",92,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,"500-999","Pvt Ltd",NA,50,"0"
"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM","2",NA,NA,"2",94,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd","2",24,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","High School",NA,"10",NA,NA,"4",38,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","Arts",NA,NA,NA,"1",240,"0"
"city_118",0.722,NA,"No relevent experience","no_enrollment","High School",NA,"3",NA,"Pvt Ltd","1",18,"0"
"city_19",0.682,"Female","No relevent experience","no_enrollment","Graduate","STEM","12",NA,NA,NA,59,"1"
"city_138",0.836,"Male","No relevent experience","no_enrollment","High School",NA,"3",NA,NA,NA,9,"0"
"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","6",NA,NA,NA,53,"1"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Early Stage Startup","1",100,"0"
"city_160",0.92,NA,"Has relevent experience","no_enrollment","Graduate","Business Degree","1","<10","Early Stage Startup","1",10,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","2","50-99",NA,"1",107,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Other","2","50-99","Pvt Ltd","1",8,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",NA,"5000-9999","Other",NA,50,"0"
"city_71",0.884,NA,"Has relevent experience","Part time course","Graduate","STEM","4","10000+","Public Sector","1",39,"0"
"city_114",0.926,NA,"Has relevent experience","no_enrollment","High School",NA,NA,"50-99","Pvt Ltd",NA,52,"0"
"city_11",0.55,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"1000-4999",NA,NA,46,"0"
"city_103",0.92,"Male","Has relevent experience","Full time course","High School",NA,"4","50-99",NA,"1",44,"0"
"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,NA,"4",123,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd","2",107,"0"
"city_65",0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","500-999",NA,"1",32,"0"
"city_100",0.887,"Male","No relevent experience","Full time course","High School",NA,"9",NA,NA,NA,29,"0"
"city_123",0.738,"Male","Has relevent experience","no_enrollment","Masters","STEM","12",NA,"Early Stage Startup","1",50,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","3","100-500","Pvt Ltd","1",94,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",NA,21,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","2",NA,"Pvt Ltd","2",50,"1"
"city_118",0.722,"Male","No relevent experience","Full time course","High School",NA,NA,NA,NA,NA,24,"1"
"city_28",0.939,"Male","No relevent experience","Full time course","High School",NA,"5",NA,NA,"2",96,"0"
"city_28",0.939,"Male","No relevent experience","no_enrollment","High School",NA,"1","50-99","Public Sector","1",99,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7",NA,NA,"3",132,"0"
"city_103",0.92,"Male","Has relevent experience","Full time course","Masters","STEM",NA,NA,NA,"1",40,"1"
"city_10",0.895,"Male","Has relevent experience","no_enrollment","Graduate","Other","15",NA,"Pvt Ltd",NA,164,"0"
"city_21",0.624,"Male","No relevent experience","Full time course","Masters","STEM","4",NA,NA,NA,12,"0"
"city_46",0.762,"Male","Has relevent experience","no_enrollment","Masters","STEM","11",NA,NA,"1",6,"1"
"city_73",0.754,NA,"Has relevent experience","Full time course","Graduate","STEM","14","5000-9999","Pvt Ltd",NA,56,"0"
"city_19",0.682,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","1000-4999",NA,NA,192,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","NGO",NA,22,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"10000+","Pvt Ltd","4",4,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Pvt Ltd",NA,82,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","1",100,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","Other","5","100-500","Funded Startup","1",100,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,157,"0"
"city_136",0.897,"Male","No relevent experience","Full time course","Graduate","STEM","5",NA,NA,NA,13,"0"
"city_145",0.555,NA,"No relevent experience","Full time course","High School",NA,"4",NA,NA,"1",73,"1"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Pvt Ltd",NA,17,"0"
"city_103",0.92,NA,"No relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd","1",89,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Funded Startup","1",16,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM","15","100-500","Funded Startup","2",56,"0"
"city_67",0.855,"Male","No relevent experience","Full time course","Primary School",NA,"2",NA,NA,"1",95,"0"
"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd","1",22,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500",NA,"1",112,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","9","100-500","Public Sector","2",48,"0"
"city_21",0.624,"Male","No relevent experience","Full time course","High School",NA,"4","<10","Funded Startup",NA,109,"0"
"city_160",0.92,"Male","Has relevent experience","Full time course","High School",NA,"3","50-99","Funded Startup","1",264,"0"
"city_114",0.926,"Female","Has relevent experience","no_enrollment","Masters","Humanities","18","50-99","Pvt Ltd",NA,78,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","9",NA,NA,"1",131,"0"
"city_138",0.836,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Public Sector",NA,94,"0"
"city_149",0.689,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","NGO","1",105,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,NA,NA,104,"0"
"city_74",0.579,NA,"Has relevent experience","Full time course","Graduate","STEM","5","50-99","Pvt Ltd","1",62,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",160,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","1",16,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","Other","11",NA,NA,NA,77,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","100-500","Pvt Ltd",NA,34,"0"
"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15",NA,NA,NA,6,"0"
"city_64",0.666,NA,"No relevent experience","no_enrollment","Graduate","STEM","14","5000-9999","Pvt Ltd","3",71,"0"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","10000+","Pvt Ltd",NA,100,"0"
"city_71",0.884,NA,"Has relevent experience",NA,NA,NA,NA,NA,"Public Sector",NA,38,"0"
"city_89",0.925,NA,"No relevent experience","Full time course","Graduate","STEM","2","100-500","NGO","1",4,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",112,"0"
"city_74",0.579,NA,"Has relevent experience","Full time course","Graduate","STEM","8",NA,NA,"1",105,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Pvt Ltd","1",58,"0"
"city_16",0.91,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd",NA,28,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","Primary School",NA,"3",NA,NA,NA,198,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",NA,NA,NA,NA,14,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","500-999","NGO","1",7,"0"
"city_136",0.897,"Male","Has relevent experience","Part time course","Graduate","STEM","4","100-500","Pvt Ltd","3",40,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7",NA,"Pvt Ltd","4",27,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","<10","Pvt Ltd","2",17,"0"
"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","1",19,"0"
"city_74",0.579,NA,"Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","1",62,"1"
"city_83",0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd",NA,7,"0"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","STEM","10",NA,NA,"1",106,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment",NA,NA,NA,"100-500","Pvt Ltd",NA,55,"0"
"city_25",0.698,NA,"Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",204,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7",NA,NA,NA,68,"0"
"city_71",0.884,"Male","Has relevent experience","Full time course","Graduate","STEM","4",NA,"Pvt Ltd","2",43,"0"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Phd","STEM",NA,"500-999","Pvt Ltd","1",18,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",8,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","Business Degree",NA,"10000+","Pvt Ltd",NA,79,"0"
"city_136",0.897,"Male","No relevent experience","Full time course","Graduate","STEM","4",NA,NA,NA,14,"1"
"city_16",0.91,NA,"Has relevent experience","no_enrollment","Graduate","STEM","14","500-999","Pvt Ltd",NA,82,"0"
"city_165",0.903,"Male","No relevent experience","Full time course","High School",NA,"2","<10","Pvt Ltd","1",10,"0"
"city_67",0.855,NA,"Has relevent experience","Full time course","Masters","STEM","14","10000+","Pvt Ltd","4",12,"1"
"city_103",0.92,NA,"No relevent experience","no_enrollment","Masters","Business Degree","19",NA,NA,NA,146,"0"
"city_50",0.896,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","1",55,"0"
"city_114",0.926,"Male","No relevent experience","Full time course","High School",NA,"3","1000-4999","Pvt Ltd","1",166,"0"
"city_134",0.698,NA,"No relevent experience","no_enrollment",NA,NA,"1",NA,"Pvt Ltd",NA,68,"0"
"city_11",0.55,"Male","No relevent experience","no_enrollment","Graduate","No Major",NA,NA,NA,"4",158,"0"
"city_126",0.479,"Male","Has relevent experience","Full time course","Graduate","STEM","2","100-500","Other","1",43,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd",NA,8,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","50-99","Pvt Ltd",NA,42,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","High School",NA,"5",NA,NA,NA,81,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","2","1000-4999","Pvt Ltd","2",46,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","1",14,"0"
"city_114",0.926,"Male","No relevent experience","Full time course","Graduate","STEM","3","50-99","Pvt Ltd","1",59,"0"
"city_103",0.92,"Male","No relevent experience","Full time course","Masters","STEM","7",NA,"Public Sector","1",48,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","14",NA,NA,NA,89,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"5000-9999","Pvt Ltd","2",36,"0"
"city_103",0.92,"Other","Has relevent experience","Full time course","Graduate","STEM","8",NA,"Pvt Ltd","1",143,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","500-999","Pvt Ltd","1",75,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","2",72,"1"
"city_162",0.767,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd",NA,73,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",316,"0"
"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","50-99",NA,"1",110,"0"
"city_99",0.915,"Female","Has relevent experience","no_enrollment","Graduate","STEM","3","500-999","Pvt Ltd",NA,62,"1"
