"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
83,0.89,2,1,2,3,6,14,1,6,2.94450757575758,19,"0"
6,0.92,1.75,2,2,4,6,15.0730769230769,8,6,3.09364731653888,91,"0"
49,0.91,2,2,2,3,6,13.7625874125874,8,6,3.61148712325338,18,"0"
6,0.92,1.56333333333333,1,1.95,4,3,5.55,3,2,2,34,"0"
6,0.92,2,2,1,4,6,8,4.64166666666667,4.54166666666667,4,168,"0"
6,0.92,2,1,2,3,6,11,3,2,2,51,"0"
117,0.698,2,1,3,3,6,8,1.83333333333333,1,2,139,"0"
65,0.624,2,1,2,4,6,8,7,6,2.79364035087719,139,"0"
56,0.878,2,1,3,2,5.9,16,4,6,4,15,"0"
6,0.92,2,2,1,3,6,4,6.0025,5.45,2.45,11,"1"
66,0.899,2,2,2,3,6,3,2.35416666666667,4.00909090909091,2,23,"1"
6,0.92,2,1,2,4,6,9,8,6,2,30,"0"
6,0.92,2,2,1,2,5.9984375,7.19107142857143,5.85,5,2.55,27,"1"
12,0.55,1.7,2,1,4,6,3,1,3,2,14,"1"
6,0.92,2,1,2,3,4,11.8138888888889,4.77727272727273,4.7,3,51,"1"
6,0.92,2,1,2,3,6,3,4.61733225108225,6,2,69,"1"
14,0.926,2,2,2,2,4.825,6,8,6,2.70357142857143,148,"0"
96,0.855,2,1,2,4,6,19,4,6,2,284,"0"
103,0.579,2,1,2,3,6,7,3,2,2,112,"1"
65,0.624,2,1,1,3,6,5.28017094017094,2.03571428571429,1,2,324,"1"
62,0.682,1.75,2,3,2,5.5,6,2.1,2,2,4,"0"
31,0.897,1.75,1,2,4,6,10.8766666666667,8,5,4,200,"0"
31,0.897,2,1,2,5,6,10,1,6,2,100,"0"
65,0.624,2,1,2,3,6,10.3888754808143,8,6,3.64635610766046,62,"0"
6,0.92,2,1,1,4,6,9,6,6,3,38,"0"
96,0.855,2,2,2,2,5.85,6,4.1,5.35,2,57,"0"
97,0.856,2.01666666666667,1,3,3,6,14,6,6,2,17,"0"
65,0.624,2,1,2,4,6,12,5,2,3,147,"1"
49,0.91,2,1,2,3,6,15.1359850092227,6,6,3,19,"0"
65,0.624,2,1,1,3,6,4,8,6,2,54,"0"
65,0.624,2,1,1,4,6,2,4,6,2.23928571428571,27,"1"
50,0.92,2,1,2,3,6,19,3,6,3.46117235705471,26,"0"
14,0.926,2,1,2,4,6,19,4,6,2,158,"0"
116,0.743,1.95,1,1,4,6,2,3.13,5.25,2,78,"0"
102,0.754,2,1,3,3,6,4,8,5,2,166,"0"
75,0.893,2,1,2,3,6,8,3,6,2,172,"0"
104,0.939,2,2,2,3,6,4,4.89166666666667,5.5,3,56,"1"
65,0.624,1,1,2,3,6,10,3,1,2,66,"0"
6,0.92,2,2,1,2,5.6,4,5.74,5.34,2,54,"1"
50,0.92,2,1,2,3,6,6,3.8725,5.60833333333333,5,81,"0"
6,0.92,2,2,2,5,6,10.3973391812865,4,6,2,22,"0"
49,0.91,2,1,2,3,6,15,1,6,5,108,"0"
117,0.698,1.93928571428571,1,3,3.66818181818182,6,14,3,6,2.7625,18,"0"
31,0.897,2,1,2,4,6,10,5,6,3,13,"0"
8,0.794,1.93333333333333,1,2,4,3,13.1560465116279,8,6,2.94166666666667,17,"0"
6,0.92,2,1,2,3,2,14,3.88545500598692,5.6,3.48363636363636,9,"0"
102,0.754,2,1,3,3,6,9,1,2,2,27,"0"
14,0.926,1.99893617021277,2,1,3,6,9,5.925,5.7,2.725,64,"0"
14,0.926,2,2,2,3,6,16,6,6,2.4749541429475,20,"0"
14,0.926,2,1,1,4,6,5,3,6,2,30,"0"
42,0.689,2,2,2,3,6,6,1.8,6,2.2125,34,"0"
5,0.804,1,2,2,4,6,6,8,5,2,82,"0"
22,0.738,1,1,2,2,5.7,9,3.9,3.86666666666667,2.05,28,"0"
14,0.926,2,2,1,3,6,7.15679112554112,6,6,2,114,"1"
12,0.55,1.98621794871795,1,2,3,6,6,3,6,2,6,"0"
6,0.92,2,1,2,3,6,12,4.65315773407879,5.11474155474156,2,82,"1"
6,0.92,2,1,2,3,6,8,3,6,2,82,"0"
6,0.92,1,2,1,2,5.15,17,4.83333333333333,5.05,2.78928571428571,138,"1"
49,0.91,2,2,1,3,6,4,4,6,4,18,"1"
6,0.92,2,1,2,3,3,14.0666666666667,3,6,4.08681818181818,10,"0"
49,0.91,2.05,2,2,2,5.25,3,5.39166666666667,5.75,2.5,16,"1"
102,0.754,2,1,3,3,6,11,4.70916666666667,5.5,2,8,"0"
66,0.899,2,1,1,3,6,10,3,2,2,42,"0"
102,0.754,2,1,2,4,6,9,5.28004493464052,5.6,2,50,"0"
32,0.836,2,1,2,1,6,11.8020833333333,2.61,3.4,2,89,"0"
65,0.624,2,1,1,3,6,8,4,6,3,12,"0"
25,0.527,2,2,1,2,6,8,4.36166666666667,5.45,2,44,"1"
65,0.624,2,1,1,4,6,6,3,6,2,156,"0"
6,0.92,1,1,2,3,3,5,4,6,3,6,"1"
113,0.923,2,1,2,4,6,11,3,6,2,34,"0"
49,0.91,2,1,2,3,6,6,5.27497844642031,6,2,55,"0"
5,0.804,2,1,2,4,6,19,5,5.8,3,88,"0"
36,0.763,2,1,2,4,6,12,1,6,2.73406862745098,55,"0"
14,0.926,2,1,3,4,6,8,1,5,2,27,"0"
65,0.624,2,1,1,4,6,2,3,6,2,50,"1"
49,0.91,2,2,2,4,6,13.78,8,5.215,3,15,"0"
6,0.92,2,1,2,3,6,9,7,6,2,29,"0"
65,0.624,2,2,1,2,6,3.75,4.4,5.95,2.1,32,"0"
121,0.925,1.75,1,2,3,6,15.1,3,6,2.7327380952381,20,"0"
65,0.624,1.96666666666667,2,2,4,6,3,3,6,2,22,"0"
6,0.92,1.99477774064171,1,2,3,6,15.6,5,6,3.51428571428571,46,"1"
72,0.698,2,1,2,3,6,13,3.62153846153846,4.1625,4,72,"1"
16,0.743,2,1,2,3,5,5,4,6,4,113,"0"
51,0.767,2,1,2,2,6,11,1,1,2,98,"0"
11,0.701,1.95,1,1,3,6,11,4.98333333333333,5.81666666666667,2,16,"1"
65,0.624,1.9,1,1,3,6,6,5,2,3,27,"1"
6,0.92,2,1,2,3,6,14.2939951459243,8,6,3.48931112944433,33,"0"
6,0.92,2,2,1,3,6,7,5.40556986117331,5.27198412698413,2,18,"0"
49,0.91,2,1,2,3,6,18,4.91857057416268,5.88111111111111,3,62,"0"
123,0.915,2,1,2,4,6,13.7291666666667,5.04583333333333,5.16866666666667,4,90,"1"
96,0.855,1,1,1,3,6,6,3,4.84166666666667,2,90,"0"
104,0.939,1,1,2,3,6,10,4,6,3,40,"0"
49,0.91,2,1,2,3,6,6,8,6,2,20,"0"
75,0.893,2,1,2,4,6,17,3,6,2.67075757575758,17,"0"
79,0.827,2,1,3,4,6,14.8457142857143,6,5,2.82837995337995,46,"0"
50,0.92,2,1,2,3,6,14,1,1,3,55,"0"
6,0.92,2,1,2,3,6,6,4,2,2,53,"0"
50,0.92,1.85,1,2,3,6,3,7.16044372294372,5.9,2,36,"1"
6,0.92,1.9,1,2,3,2,12,1,6,3.125,11,"0"
4,0.558,1.79460784313725,2,1,3,6,10,3,6,2,124,"0"
90,0.866,2,2,2,3,6,12,4.21666666666667,5.6,2.92222222222222,45,"1"
6,0.92,2,1,2,3,6,14.4471153846154,3.80122222222222,5.34852430555556,2.59375,114,"0"
7,0.924,2,2,1,2,5.31422764227642,11,3,6,3,84,"0"
31,0.897,1.95,1,2,4,6,9.42226890756303,1,1,2,74,"0"
6,0.92,2,1,2,4,6,16.0639355992844,8,6,3.58353114104771,28,"0"
96,0.855,2,2,3,3,6,6,5.1125,5.69074074074074,2,39,"0"
65,0.624,2,1,2,4,6,17,8,6,5,10,"0"
14,0.926,1.65,1,2,4,6,5,5,3,2.36666666666667,31,"0"
6,0.92,2,1,2,3,3,14,3,6,2,42,"0"
115,0.925,2,1,2,3,6,10.004846881731,8,6,2,4,"0"
101,0.795,2,1,2,3,6,7,6,3,2,113,"0"
3,0.887,2,1,3,3,6,16,3.6125,4.24166666666667,2,164,"0"
57,0.776,2,2,2,5,6,6.4,4.1,4.84791666666667,2.2,114,"0"
6,0.92,2,1,2,5,6,13.7714743589744,6,5,3.04047619047619,62,"0"
86,0.896,2,1,2,3,6,12.0297582972583,3,5.65,2.93388888888889,13,"0"
78,0.776,2,1,2,4,6,16,3,6,2.824,78,"0"
49,0.91,2,1,2,4,6,15.1869618339327,4,6,3.67413175876411,62,"0"
6,0.92,2,1,2,3,6,6,4,6,2,80,"0"
121,0.925,2,1,2,4,6,17,6,6,3,8,"0"
6,0.92,2,1,2,3,6,7,8,6,2.99632936507936,80,"1"
69,0.698,2,1,3,3,6,12,5.18,5.25,2.3,152,"1"
95,0.802,1.95,2,1,3,6,3,3.75,5.75,2.15,43,"0"
65,0.624,1.8,1,3,4,6,13,4,5,2,105,"0"
42,0.689,1.9,1,3,3,6,7,4.05833333333333,6,4,210,"0"
86,0.896,2,1,2,3,6,13,3,6,3,15,"0"
31,0.897,2,2,2,4,6,8,4,4.86,2,15,"0"
49,0.91,2,1,1,4,6,11,8,6,3,24,"0"
6,0.92,1,1,2,3,6,7,3,1,3,310,"0"
14,0.926,2,1,2,2,5.8,21,3.20277777777778,6,3.06160714285714,80,"0"
40,0.555,1.95,2,1,3,6,5,4.23333333333333,5.125,2.05,24,"0"
83,0.89,2,2,1,2,5.5,5,4.18333333333333,5.6,2,68,"0"
91,0.775,2,2,1,3,6,4,4.92,5.85,2.25,164,"0"
62,0.682,1.95,1,1,3,6,4,4.54851851851852,5.26666666666667,2,24,"0"
113,0.923,1,1,2,4,6,13,3,6,2,81,"0"
86,0.896,2,1,2,3,6,13,6,3,2.62222222222222,36,"0"
49,0.91,3,2,1,3,3,9,2.81826923076923,4.9,2,48,"0"
44,0.698,2,1,2,3,6,14,1.59642857142857,1,2,28,"0"
6,0.92,1.47757936507937,2,1,3,6,6,7.2777380952381,5,2,41,"0"
100,0.884,2,1,2,3,6,10,3,6,4,83,"0"
50,0.92,2,1,1,2.1,5.95833333333333,16,4.16180555555556,5.675,2,119,"0"
6,0.92,2,1,2,3,6,14.9808658991365,8,6,3.18011537074037,130,"0"
49,0.91,2,1,2,3,6,14.8205555555556,5.34868275515334,6,3.08036181139122,37,"0"
5,0.804,2,1,2,3,6,11,6,6,5,52,"0"
92,0.913,2,1,2,3,6,11,8,6,4,56,"0"
57,0.776,1,2,1,3,6,5,7,5.3775,2,111,"0"
115,0.925,1.95,1,2,3,6,10,4,6,2.52720238095238,24,"1"
6,0.92,2,1,2,3,6,19,8,6,3.1244219924812,56,"0"
40,0.555,2,2,1,2,6,4,4.36666666666667,5.95,2.39166666666667,46,"1"
6,0.92,2,2,1,2,5.6984375,7,3,5,3,47,"1"
102,0.754,2,1,3,2,5.95,8.87,1,1,2.6125,58,"0"
103,0.579,2,1,2,3,6,11,3,6,2,78,"1"
27,0.827,1.85,1,2,3,6,15,4.3,3,3,82,"0"
6,0.92,1,1,2,4,6,19,8,6,5,3,"0"
52,0.903,1,2,3,4,6,8,4.36666666666667,5,2,6,"0"
65,0.624,2,2,2,3,6,20,4,6,2,17,"1"
49,0.91,2,2,2,3,6,3,5.51888888888889,5.7393137254902,2,43,"1"
6,0.92,1.925,1,1,3,6,6,6,3,2,54,"0"
48,0.843,2,1,3,3,6,12,1,1,3,75,"0"
102,0.754,1.85714285714286,1,2,3,6,5,4.83181818181818,5.3,3,51,"1"
14,0.926,2,1,2,4,6,15.3354100041197,4,6,4,56,"0"
14,0.926,2,2,1,2,5.75,6,3,6,5,116,"0"
65,0.624,1,1,1.45,3,6,5,4.46742424242424,4.97608695652174,3,158,"1"
7,0.924,2,1,2,4,6,15.5373393810491,4,6,3.24468540009444,80,"0"
50,0.92,1,1,2,4,6,10,2.32666666666667,1,2,16,"0"
6,0.92,2,1,2,3,6,10.8967083667486,6,6,3,26,"0"
7,0.924,1,1,2,3,3,12,6,6,5,26,"0"
56,0.878,2,1,2,4,6,15.8565909090909,5.29809523809524,5.55,3.33636363636364,148,"0"
14,0.926,2,2,1,4,6,8,4.91541666666667,4.81428571428571,3,76,"1"
6,0.92,3,2,2,1,4.85280898876404,4,3.925,4.96666666666667,2.55,136,"1"
8,0.794,1,1,1,3,6,11,3,5.49375,2.575,36,"0"
110,0.847,3,2,2,3,6,7.45027173913043,1,6,2,40,"1"
100,0.884,2,1,2,4,6,16,5,6,2.74274336774337,116,"0"
65,0.624,2,1,2,4,6,18,3,6,3,123,"1"
49,0.91,1.85,2,2,3,4,13.6800549450549,4.265,6,3.1,48,"0"
104,0.939,3,1,2,3,6,12.1916666666667,1,5,2.78606060606061,13,"0"
103,0.579,2,2,2,3,6,7,1,2,2.35,8,"0"
23,0.479,1.91875,2,2,2,5.575,5.575,5.025,5.36666666666667,2.6,50,"0"
43,0.698,2,1,3,3,6,13,8,6,2.98958333333333,27,"0"
5,0.804,2,2,1,2,5.85,9,3,6,5,23,"0"
71,0.939,2,1,3,3,6,13,4,6,2,26,"0"
49,0.91,2,1,2,4,6,13,4.91060049019608,5.75,2,306,"0"
65,0.624,1,2,1,2,5.8,8,5.2,4.225,2,26,"1"
51,0.767,2,1,1,4,6,16,4,6,3.27232620320856,59,"0"
65,0.624,1.95526315789474,2,1,3,6,3,3.85,5.30238095238095,2.3,314,"0"
16,0.743,2,1,2,4,6,10,5,6,4,24,"0"
6,0.92,1.75,2,2,3,3,7,5.08988095238095,5.90654761904762,2,85,"0"
6,0.92,2,1,2,5,6,15.9139355992844,8,6,2.78787242476399,63,"0"
65,0.624,1.84463768115942,2,2,3,6,5.46232142857143,1,6,2,111,"1"
6,0.92,2,1,2,3,6,9,6,4,2,22,"0"
102,0.754,2,2,3,2,5.85,6,3.675,5.75,2,42,"0"
41,0.735,1.7,2,2,3,6,5,1,1,2.45,28,"0"
65,0.624,2,1,1,4,6,4,3.40126012105179,6,2.09525641025641,18,"1"
56,0.878,2,1,1,3,6,10,3.05,4.56363636363636,2,26,"0"
71,0.939,1.9,1,3,3,6,6,3,6,2,192,"0"
6,0.92,2,1,2,3,6,12.9717993267993,4.56745303916357,4.87874722648916,2,21,"0"
4,0.558,2,1,1,3,6,6,1.61666666666667,1,2,74,"0"
6,0.92,2,1,1,3,6,5,6,6,2,13,"0"
5,0.804,2,2,2,1,5.7,7,5.54,6,2.3,9,"0"
6,0.92,2,2,2,3,6,12.3895042912104,8,6,3.85948773448773,63,"0"
14,0.926,2,1,2,2,5.99583333333333,13,4,1,2,118,"0"
62,0.682,2,1,2,3,6,19,7,6,3.12539039907461,9,"0"
6,0.92,2,1,2,4,6,15,4,2,2,106,"0"
49,0.91,2,1,2,3,6,12.566366607249,3.56666666666667,4.83333333333333,3,18,"1"
14,0.926,1.95,2,1,2,5.9,3,5.19583333333333,5.225,2.31666666666667,23,"0"
118,0.691,1.89871794871795,1,2,3,6,8,4,6,2,6,"0"
51,0.767,1.94166666666667,1,3,3,6,4,3,6,4,74,"0"
65,0.624,2,1,1,3,6,5,4,6,2,3,"0"
14,0.926,2,1,2,4,6,13.9760119047619,6,3,2.96190476190476,118,"0"
14,0.926,2,2,1,2,6,7,4,5,2,160,"0"
50,0.92,2,1,1,2,6,5,5.94059523809524,5.35,2,214,"0"
6,0.92,2,1,2,3,6,9,6,3,3,50,"0"
65,0.624,1.8875,1,1.85,2.4,5.6375,4,1.85,2.46666666666667,2,33,"1"
65,0.624,1.77,2,2,3,6,2,8,6,2.06666666666667,131,"1"
14,0.926,2,1,1,3,6,9,8,6,2,20,"0"
65,0.624,2,1,2,4,5,10.214353190669,5.80859310490217,5.95,5,11,"0"
12,0.55,2,1,2,2,5.95,7,3.86636904761905,3.79666666666667,2.2625,41,"0"
12,0.55,2,1,2,3,6,11,4.23941176470588,6,2,284,"0"
42,0.689,1.9,2,2,3,6,5,4.4,5.05,2,54,"1"
86,0.896,2,1,3,3,6,8,7,5.9,2,46,"0"
50,0.92,2,1,2,3,6,3,8,5.74794871794872,2,158,"0"
65,0.624,2,1,2,3,6,9,6.08722578427953,5.95,5,14,"0"
6,0.92,2,1,1,3,6,10,4.02173913043478,3,2.65666666666667,49,"1"
14,0.926,2,1,2,3,6,19,4,6,2.74509803921569,130,"1"
77,0.898,2,2,2,2,5.06145833333333,5,4.23333333333333,5.75,3,48,"0"
14,0.926,2,2,3,2,5.5,11,8,6,3,42,"0"
47,0.766,2,1,2,3,6,10,4,6,2.7546568627451,106,"0"
49,0.91,2,1,2,3,6,8,4.87210842670402,5.66470588235294,2,54,"0"
121,0.925,2,1,2,3,6,13,4,6,2.54333333333333,84,"0"
40,0.555,2,2,2,4,5,7.425,3.93225165562914,4.85,2.71,158,"1"
31,0.897,2,2,1,3,6,4,4.25416666666667,5.65,2.45833333333333,32,"0"
6,0.92,2,1,2,4,6,17,6,6,5,15,"0"
49,0.91,2,2,2,3,6,6,5,6,2,58,"0"
6,0.92,2,2,2,1,5.04447565543071,5,1,3,2,108,"0"
49,0.91,2,2,1,3,6,6,4.66666666666667,4.05,2,178,"0"
7,0.924,2,1,2,3,6,11,5.40583333333333,5.85,5,158,"0"
86,0.896,2,1,2,4,4.55,11.5875730994152,6,5,2,308,"1"
92,0.913,2,1,2,2,6,20,6,6,3,19,"0"
104,0.939,1.95,1,2,2,5.625,11,3.9,6,2,218,"0"
65,0.624,1.9675,1,1,3,6,6,4,6,2,34,"0"
6,0.92,2,1,2,3,6,10,4,6,4,18,"0"
65,0.624,2,2,1,3,6,2,3.08566142191142,1.61,2,126,"0"
65,0.624,1.89375,1,2,4,6,10.9176916475973,5,6,2.34287878787879,23,"0"
31,0.897,2,2,1,4,6,11,1,2,2,80,"0"
50,0.92,2,1,2,3,6,4,3,1,2,57,"0"
92,0.913,2,1,2,3,6,9.90941276600224,1,2,2,21,"0"
14,0.926,2,1,2,4,6,14.6243038980136,4,6,3,50,"0"
65,0.624,2,1,2,3,6,11,8,6,2,25,"1"
3,0.887,2,2,1,3,6,8,4.55833333333333,5.575,2.41132075471698,156,"1"
6,0.92,2,1,2,4,6,13.6856848065905,3,6,2,28,"0"
6,0.92,2,1,2,3,2,6,1,6,2,26,"0"
78,0.776,2,1,2.13055555555556,3,6,6,3,5.16763392857143,2,98,"0"
6,0.92,1,1,2,4,1,16,5.13809523809524,4.41428571428571,2,34,"1"
6,0.92,2,1,2,3,4,6,3.81071428571429,4.63469696969697,2,112,"1"
103,0.579,2,1,2,2.3,5.99393382352941,6,3.87625,6,4,39,"0"
49,0.91,1.89816513761468,1,2,4,6,9.54375,4.94,5.48,2,143,"0"
31,0.897,1.9975,1,2,4,6,11,3,2,2,48,"0"
96,0.855,2,1,1.825,3,6,6,2.01333333333333,2.2625,2,106,"1"
65,0.624,2,2,2,3,6,3,3,3,2,50,"1"
65,0.624,1.77279761904762,1,2,4,6,3,6.50572344322344,6,2,39,"1"
65,0.624,1.9375,1,2,3,5,10.4042874692875,8,6,2.87055555555556,66,"1"
6,0.92,2.00416666666667,1,2,3,6,7,7,6,3,30,"0"
16,0.743,2,1,2,4,6,15,5.88102226720648,6,2,120,"1"
70,0.848,2,1,1,2,5.7,3,4,6,2,91,"0"
71,0.939,2,1,2,3,6,16,7,5,3.09915458937198,105,"0"
50,0.92,1,1,2,3,6,10,4.26407200811359,6,5,39,"0"
36,0.763,2,1,2,4,6,6,1,6,2,68,"1"
122,0.949,2,1,2,3,6,12.5461174242424,7,5,2.82916666666667,134,"0"
6,0.92,3,2,2,2,4.67780898876404,5,5.03571428571429,6,3,72,"0"
50,0.92,2,1,2,4,6,9,3,6,2,204,"0"
65,0.624,2,2,1,2,5.99959677419355,5,4.5012962962963,6,2.325,34,"1"
6,0.92,2,1,2,2,5.03939925681255,20,8,6,4,14,"0"
6,0.92,2,2,1,2,5.31608455882353,6,7,6,2,44,"0"
120,0.698,2,1,2,3,6,21,4.65,5.675,2.88,41,"1"
14,0.926,2,2,2,5,2,5,4.94,5.05,5,26,"0"
4,0.558,2,2,1,3,6,7,2.7,3.5155,2,100,"1"
3,0.887,2,1,2,3,6,11.095464912994,3,6,3,98,"0"
65,0.624,1.89679487179487,1,1,3,6,7,1,6,2.45833333333333,96,"0"
49,0.91,1,2,2,3,2,6.3975,6,6,2,18,"0"
65,0.624,2,2,1,3,6,4,5,6,2,34,"1"
74,0.448,1.98333333333333,1,2,3,6,9,4.19039855072464,6,3,14,"0"
65,0.624,2,1,2,3,6,9,1.94027777777778,1,3,90,"1"
96,0.855,2,1,1,3,6,9,4,4.64318181818182,2,57,"0"
37,0.727,2,1,2,4,6,13,6,6,2.75859848484849,17,"0"
8,0.794,1.89333333333333,1,2,4,6,17,4,6,3.16666666666667,44,"0"
117,0.698,2,1,2,3,6,15,3.36590909090909,3.06869639794168,2,180,"1"
14,0.926,1.95,2,3,3,6,14,5,6,2.925,36,"0"
14,0.926,2.05,2,1,2,6,6,1,5,2.7,109,"0"
14,0.926,2,2,1,4,6,7,4.35625,4.31208333333333,2,16,"0"
49,0.91,1,2,1,2,5.8,4,4.425,3.3,2,34,"1"
100,0.884,2,1,2,4,6,13,4,6,3,75,"0"
14,0.926,2,1,1,2,5.68333333333333,3,3,6,2,148,"0"
6,0.92,2,1,2,3,6,15,3,2,2,72,"0"
16,0.743,2,1,2,4,6,7,8,6,2,109,"0"
6,0.92,2,1,2,3,4,19,8,6,5,100,"0"
6,0.92,1.92405172413793,1,2,3,6,14.2644795415398,4,6,5,65,"0"
102,0.754,2.04882352941176,2,2,3,6,4,1,6,2.27666666666667,21,"0"
65,0.624,1.8,1,1,3,6,2,3,4,2.36714285714286,124,"1"
115,0.925,2,1,2,3,6,11,1,6,3,65,"0"
65,0.624,2,1,2,3,6,8,4,6,2,17,"1"
115,0.925,2.05,1,2,3,2,14,8,6,3.36888888888889,26,"0"
94,0.666,2,1,2,3,6,17,3,2,2,31,"0"
104,0.939,2,1,2,4,6,10.7024683649684,3,6,3,50,"0"
58,0.764,1.85,1,1,3,6,7,2.5625,1,2,7,"0"
6,0.92,2,1,2,3,5,5,4,6,2,22,"0"
65,0.624,2,1,2,3,6,10,7,6,5,52,"1"
6,0.92,2,1,2,3,2,3,4,6,2,76,"0"
117,0.698,2,1,1,3,6,11,4.8725,5.6125,2.8375,206,"0"
106,0.83,2,1,2,3,6,10,3,6,4,144,"0"
65,0.624,1.975,1,2,3,6,11,8,6,2.6137784679089,104,"0"
65,0.624,2,1,2,3,6,10,8,6,4,52,"1"
6,0.92,2,1,2,3,1,11,3,6,2,45,"0"
6,0.92,2,1,2,3,6,17,4,6,3.09526922130755,64,"0"
95,0.802,1.85,1,2,3,6,19,6,6,2.85555555555556,20,"0"
6,0.92,2,2,2,3,3,2,4,5,2,36,"0"
32,0.836,1,1,2,3,6,10,3,6,2.71875,6,"0"
65,0.624,1.9,1,2,3,6,8,3,1,2,42,"1"
14,0.926,2.05,2,2,1.8,5.5,2,4.05,5.675,2,18,"0"
49,0.91,2,1,2,2,5.4,14.3166666666667,5.00666666666667,6,3.262,57,"0"
65,0.624,2,2,2,3,6,3,3.11620966752546,2.18857142857143,2,66,"0"
71,0.939,2,1,2,1,5.85,11,8,6,2.62291666666667,9,"0"
42,0.689,1.83632352941176,1,2,3,6,5,3,6,5,97,"0"
65,0.624,2.00526315789474,2,1,3,6,4,4.35333333333333,5.7,2.05945945945946,98,"0"
6,0.92,2,1,2,3,6,9,5,2,2,30,"0"
8,0.794,2,1,1.9,2.15,5.44761904761905,11,4,6,3,43,"0"
7,0.924,2,2,1,2,5.61545454545455,5,3.22,5.45,3,53,"0"
6,0.92,2,2,2,3,6,3,5,5,2,7,"1"
42,0.689,1.93111111111111,1,1,3,6,7,7,6,2,58,"0"
96,0.855,2,2,2,5,6,10,3.73194444444444,4.86111111111111,2.75,326,"0"
49,0.91,2,1,2,2,5.16666666666667,11,8,6,3,72,"0"
43,0.698,1.95,2,1,2,5.85,3,4.91666666666667,5.95,2.35,15,"1"
3,0.887,2,2,2,2,5.55,4,4.8,5.79375,2.25,94,"0"
49,0.91,1.73666666666667,1,2,3,6,8.64332734579829,6,4,2,182,"0"
6,0.92,2,2,2,3,6,4,6,3,2,34,"0"
14,0.926,2,1,3,2,5.18833333333333,4,3,6,3,8,"0"
123,0.915,3,1,2,5,6,13.6176862745098,6,6,3.63,35,"0"
56,0.878,2,1,2,3,6,11,1,6,3.23226600985222,218,"0"
22,0.738,2,2,2,3,6,3,4.8,5.6,2.5,13,"0"
6,0.92,2,1,2,4,2,4,4,6,3,29,"0"
96,0.855,2,1,3,3,6,16,4.6775,5.79,2,155,"0"
6,0.92,2,2,2,3,6,11,8,6,4,129,"0"
109,0.698,2,1,2,2,5.8,9.42,3.32285714285714,5.7,2.9,10,"0"
49,0.91,2,1,2,2,5.75008041919092,11,3,6,3,41,"0"
6,0.92,2,1,2,3,6,13.2257518357539,4,2,3.11484126984127,41,"0"
99,0.698,2,2,2,1.6,5.5,3.75,3.95,5.75,2.05,14,"0"
7,0.924,1.99924812030075,1,2,3,6,16,8,6,2,48,"0"
104,0.939,1,1,2,3,6,10.140375785864,4,6,2,94,"0"
34,0.698,2,2,1.6,3,6,3,4.4125,5.26363636363636,2.1,4,"0"
98,0.647,2,1,2,3,6,14,6,6,2,41,"0"
49,0.91,2,1,2,3,6,15.0296842650104,4.0344537815126,6,2.67440092165899,23,"0"
49,0.91,1,1,2,3,6,5.9676085024248,8,4,2,43,"0"
7,0.924,2,1,2,3,6,11.4504993569377,8,6,3,64,"0"
66,0.899,2.05,1,1,1,5.5,5,4,2,2,310,"0"
65,0.624,1,1,2,3,6,7.57400038903328,1,1,2,73,"1"
12,0.55,2,2,1,3,6,4,3.8125,5.33333333333333,2,6,"1"
114,0.698,2,1,2,4,6,14,3,6,2.85833333333333,122,"1"
14,0.926,2,1,2,3,6,7,5.28044419907678,6,2,68,"0"
31,0.897,2,1,2,4,6,13.2866612554113,6,6,2.75454545454545,98,"0"
6,0.92,2,1,2,3,6,13.9805722055722,7,6,2.82843704906205,165,"0"
49,0.91,2,1,2,3,6,13.298225372996,8,6,3.41166666666667,57,"1"
69,0.698,1.9,1,1,4,6,6,1,6,2.55,47,"0"
65,0.624,2,1,2,3,6,14,8,6,5,40,"0"
65,0.624,1.97071428571429,1,2,3,6,3,7,6,2,27,"1"
105,0.698,2,1,2,3,6,6,2.00395833333333,2.9,2,7,"0"
84,0.762,2,1,3,3,6,10,4,6,2,3,"0"
22,0.738,1.85,1,1,3,6,5,3,1,3,75,"1"
50,0.92,2,2,1,3,6,3,3.45,4.62857142857143,2,19,"1"
65,0.624,2,1,1,3,6,10,1,6,3,56,"1"
49,0.91,2,1,2,2,5.47045454545455,9,3,2,2,120,"0"
117,0.698,2,2,2,2,6,6,3.45416666666667,5.85,2.5625,50,"0"
6,0.92,2,1,2,3,6,15,3,5,4,6,"1"
14,0.926,2,1,2,2,5.08333333333333,4,4,6,2,80,"0"
50,0.92,2,1,2,3,6,18,4,6,2,6,"0"
6,0.92,2,2,1,3,6,2,4.22110016420361,4.7075,2.23333333333333,110,"0"
83,0.89,2,2,2,3,4,3,3,6,2.35769230769231,50,"0"
6,0.92,2,1,2,4,6,11.1408333333333,5.10618357487923,5.5,3,156,"1"
31,0.897,2,1,2,4,6,17,1,1,3,14,"0"
49,0.91,2,1,2,3,6,17,3.0966106442577,6,2,90,"0"
6,0.92,2,1,2,3,6,20,3,6,3.4248778998779,19,"0"
65,0.624,2,2,2,2,5.895,5,4.4,5.9,2.196,44,"1"
100,0.884,2,1,2,4,6,14,1.78333333333333,1,2,27,"0"
6,0.92,2,2,2,3,3,3,4.39166666666667,4.78087121212121,2,101,"1"
